"Subject","Sex","Stim","Condition","acc","rt"
324,"Female","L2.M1.R2","partial rep",1,1091
324,"Female","L1.M1.R1","Repetition",1,640
324,"Female","L1.M2.R3","Ascending",1,1108
324,"Female","L2.M3.R4","Ascending",1,1407
324,"Female","L3.M3.R3","Repetition",1,1042
324,"Female","L3.M2.R1","Descending",1,1295
324,"Female","L2.M1.R3","Non Order",1,1159
324,"Female","L1.M1.R1","Repetition",1,936
324,"Female","L4.M3.R1","Descending",1,938
324,"Female","L1.M2.R4","Ascending",1,918
324,"Female","L4.M2.R3","Non Order",1,1399
324,"Female","L1.M1.R1","Repetition",1,695
324,"Female","L2.M4.R4","partial rep",0,1216
324,"Female","L2.M3.R4","Ascending",1,1118
324,"Female","L4.M1.R2","Non Order",1,984
324,"Female","L1.M2.R3","Ascending",1,745
324,"Female","L4.M3.R4","partial rep",1,739
324,"Female","L2.M2.R2","Repetition",1,862
324,"Female","L2.M3.R4","Ascending",1,1266
324,"Female","L4.M2.R1","Descending",1,888
324,"Female","L3.M3.R3","Repetition",1,1202
324,"Female","L1.M3.R4","Ascending",1,898
324,"Female","L1.M1.R1","Repetition",1,604
324,"Female","L1.M4.R3","Non Order",1,881
324,"Female","L3.M4.R1","Non Order",1,667
324,"Female","L1.M3.R4","Ascending",1,866
324,"Female","L3.M2.R1","Descending",1,984
324,"Female","L3.M3.R3","Repetition",1,1119
324,"Female","L2.M3.R4","Ascending",1,1459
324,"Female","L3.M3.R3","Repetition",1,1704
324,"Female","L3.M3.R3","Repetition",1,928
324,"Female","L1.M2.R3","Ascending",1,782
324,"Female","L3.M2.R1","Descending",0,928
324,"Female","L4.M3.R2","Descending",0,841
324,"Female","L3.M2.R1","Descending",1,947
324,"Female","L1.M2.R4","Ascending",1,1326
324,"Female","L1.M1.R1","Repetition",1,641
324,"Female","L1.M4.R2","Non Order",1,853
324,"Female","L4.M4.R4","Repetition",1,1222
324,"Female","L3.M1.R4","Non Order",1,1477
324,"Female","L1.M2.R3","Ascending",1,934
324,"Female","L4.M3.R1","Descending",1,1413
324,"Female","L3.M4.R2","Non Order",1,1771
324,"Female","L2.M1.R3","Non Order",1,1420
324,"Female","L3.M2.R1","Descending",1,999
324,"Female","L4.M3.R2","Descending",1,1304
324,"Female","L1.M1.R1","Repetition",1,641
324,"Female","L2.M2.R2","Repetition",1,761
324,"Female","L4.M4.R4","Repetition",1,1391
324,"Female","L3.M4.R2","Non Order",1,1140
324,"Female","L1.M2.R4","Ascending",1,900
324,"Female","L4.M4.R4","Repetition",1,1054
324,"Female","L3.M2.R1","Descending",1,814
324,"Female","L4.M4.R4","Repetition",1,910
324,"Female","L3.M1.R1","partial rep",0,999
324,"Female","L1.M1.R1","Repetition",1,572
324,"Female","L1.M2.R3","Ascending",1,992
324,"Female","L1.M1.R1","Repetition",1,596
324,"Female","L3.M3.R3","Repetition",1,1072
324,"Female","L2.M3.R1","Non Order",1,1476
324,"Female","L1.M2.R3","Ascending",1,1266
324,"Female","L4.M2.R3","Non Order",1,1285
324,"Female","L1.M1.R1","Repetition",1,697
324,"Female","L3.M4.R1","Non Order",1,1320
324,"Female","L3.M3.R3","Repetition",1,1079
324,"Female","L3.M1.R4","Non Order",1,1201
324,"Female","L2.M1.R4","Non Order",1,1126
324,"Female","L1.M2.R4","Ascending",1,1055
324,"Female","L3.M1.R2","Non Order",1,1149
324,"Female","L4.M2.R1","Descending",1,797
324,"Female","L1.M1.R2","partial rep",1,1396
324,"Female","L1.M2.R4","Ascending",1,1079
324,"Female","L4.M3.R2","Descending",1,1564
324,"Female","L4.M3.R2","Descending",1,1211
324,"Female","L4.M1.R3","Non Order",1,748
324,"Female","L4.M3.R2","Descending",1,1196
324,"Female","L3.M3.R3","Repetition",1,940
324,"Female","L4.M4.R4","Repetition",1,1331
324,"Female","L4.M2.R1","Descending",1,721
324,"Female","L4.M1.R3","Non Order",1,1282
324,"Female","L1.M3.R4","Ascending",1,1497
324,"Female","L4.M2.R1","Descending",1,1047
324,"Female","L3.M2.R4","Non Order",1,1273
324,"Female","L1.M3.R2","Non Order",1,1569
324,"Female","L4.M4.R4","Repetition",1,1475
324,"Female","L3.M3.R3","Repetition",1,912
324,"Female","L1.M1.R1","Repetition",1,750
324,"Female","L4.M4.R4","Repetition",1,1685
324,"Female","L3.M2.R4","Non Order",1,1262
324,"Female","L1.M3.R4","Ascending",1,1157
324,"Female","L4.M2.R2","partial rep",1,1087
324,"Female","L1.M3.R2","Non Order",1,1055
324,"Female","L2.M2.R2","Repetition",1,754
324,"Female","L1.M2.R3","Ascending",1,976
324,"Female","L1.M3.R3","partial rep",1,1002
324,"Female","L3.M2.R1","Descending",1,948
324,"Female","L3.M3.R3","Repetition",1,1131
324,"Female","L4.M2.R1","Descending",1,734
324,"Female","L4.M3.R1","Descending",1,793
324,"Female","L4.M4.R4","Repetition",1,1367
324,"Female","L4.M3.R1","Descending",1,1360
324,"Female","L1.M1.R1","Repetition",1,633
324,"Female","L4.M3.R1","Descending",1,855
324,"Female","L2.M3.R1","Non Order",1,1930
324,"Female","L1.M1.R1","Repetition",1,718
324,"Female","L1.M3.R4","Ascending",1,1043
324,"Female","L2.M2.R2","Repetition",1,644
324,"Female","L4.M3.R2","Descending",1,1223
324,"Female","L1.M2.R3","Ascending",1,1059
324,"Female","L2.M2.R2","Repetition",1,853
324,"Female","L1.M4.R1","partial rep",0,564
324,"Female","L2.M3.R4","Ascending",1,1127
324,"Female","L2.M3.R4","Ascending",1,1507
324,"Female","L2.M2.R2","Repetition",1,819
324,"Female","L1.M3.R4","Ascending",1,1026
324,"Female","L4.M3.R1","Descending",1,1018
324,"Female","L1.M4.R2","Non Order",1,1116
324,"Female","L2.M2.R2","Repetition",1,908
324,"Female","L2.M2.R2","Repetition",1,698
324,"Female","L3.M3.R4","partial rep",1,1549
324,"Female","L4.M2.R1","Descending",1,949
324,"Female","L1.M2.R4","Ascending",1,970
329,"Female","L4.M4.R4","Repetition",1,1044
329,"Female","L2.M2.R2","Repetition",1,759
329,"Female","L1.M1.R1","Repetition",1,608
329,"Female","L1.M3.R4","Ascending",1,1000
329,"Female","L2.M3.R4","Ascending",1,1212
329,"Female","L4.M3.R1","Descending",1,1205
329,"Female","L1.M1.R2","partial rep",1,849
329,"Female","L4.M2.R1","Descending",1,922
329,"Female","L3.M4.R2","Non Order",1,1208
329,"Female","L1.M3.R4","Ascending",1,1007
329,"Female","L4.M3.R1","Descending",1,711
329,"Female","L4.M4.R4","Repetition",1,823
329,"Female","L1.M2.R3","Ascending",1,851
329,"Female","L1.M1.R1","Repetition",1,672
329,"Female","L2.M2.R2","Repetition",1,671
329,"Female","L4.M1.R2","Non Order",1,812
329,"Female","L1.M1.R1","Repetition",1,483
329,"Female","L1.M3.R4","Ascending",0,815
329,"Female","L4.M2.R1","Descending",1,792
329,"Female","L4.M1.R3","Non Order",1,982
329,"Female","L1.M1.R1","Repetition",1,574
329,"Female","L1.M1.R1","Repetition",1,571
329,"Female","L1.M1.R1","Repetition",1,575
329,"Female","L2.M4.R3","Non Order",1,834
329,"Female","L1.M1.R1","Repetition",1,558
329,"Female","L2.M4.R4","partial rep",1,1071
329,"Female","L4.M4.R4","Repetition",1,882
329,"Female","L3.M2.R4","Non Order",1,1023
329,"Female","L2.M2.R2","Repetition",1,711
329,"Female","L2.M2.R2","Repetition",1,692
329,"Female","L1.M4.R3","Non Order",1,928
329,"Female","L2.M3.R1","Non Order",1,818
329,"Female","L3.M2.R1","Descending",1,869
329,"Female","L2.M2.R2","Repetition",1,682
329,"Female","L4.M3.R1","Descending",1,869
329,"Female","L3.M3.R3","Repetition",1,758
329,"Female","L2.M3.R1","Non Order",1,692
329,"Female","L3.M3.R3","Repetition",1,743
329,"Female","L2.M1.R4","Non Order",1,611
329,"Female","L1.M4.R3","Non Order",1,703
329,"Female","L3.M1.R4","Non Order",1,734
329,"Female","L2.M2.R2","Repetition",1,611
329,"Female","L3.M3.R3","Repetition",1,948
329,"Female","L4.M4.R4","Repetition",1,955
329,"Female","L1.M2.R4","Ascending",1,761
329,"Female","L4.M3.R2","Descending",1,1416
329,"Female","L4.M2.R1","Descending",1,688
329,"Female","L3.M2.R1","Descending",1,1004
329,"Female","L4.M3.R1","Descending",1,862
329,"Female","L4.M4.R4","Repetition",1,858
329,"Female","L4.M4.R4","Repetition",1,924
329,"Female","L1.M1.R1","Repetition",1,583
329,"Female","L4.M3.R1","Descending",1,848
329,"Female","L1.M2.R4","Ascending",1,728
329,"Female","L2.M2.R2","Repetition",1,648
329,"Female","L1.M2.R4","Ascending",1,1088
329,"Female","L1.M3.R4","Ascending",1,766
329,"Female","L3.M2.R4","Non Order",1,840
329,"Female","L3.M3.R3","Repetition",1,865
329,"Female","L2.M2.R2","Repetition",1,795
329,"Female","L1.M3.R3","partial rep",0,650
329,"Female","L2.M3.R4","Ascending",0,794
329,"Female","L3.M1.R4","Non Order",1,898
329,"Female","L3.M3.R3","Repetition",1,1128
329,"Female","L1.M2.R3","Ascending",1,928
329,"Female","L3.M4.R1","Non Order",1,938
329,"Female","L1.M4.R2","Non Order",1,747
329,"Female","L4.M4.R4","Repetition",1,909
329,"Female","L1.M3.R2","Non Order",1,746
329,"Female","L4.M2.R1","Descending",1,698
329,"Female","L3.M3.R3","Repetition",1,816
329,"Female","L3.M3.R3","Repetition",1,763
329,"Female","L2.M1.R3","Non Order",1,799
329,"Female","L1.M4.R2","Non Order",1,646
329,"Female","L3.M3.R3","Repetition",1,808
329,"Female","L4.M2.R2","partial rep",0,934
329,"Female","L3.M3.R3","Repetition",1,1041
329,"Female","L1.M3.R4","Ascending",1,873
329,"Female","L4.M2.R1","Descending",1,1158
329,"Female","L1.M1.R1","Repetition",1,575
329,"Female","L2.M3.R4","Ascending",1,891
329,"Female","L4.M4.R4","Repetition",1,835
329,"Female","L4.M3.R4","partial rep",1,849
329,"Female","L4.M3.R1","Descending",1,1092
329,"Female","L1.M3.R4","Ascending",1,749
329,"Female","L2.M3.R4","Ascending",1,1029
329,"Female","L4.M3.R2","Descending",1,1020
329,"Female","L4.M3.R2","Descending",1,1125
329,"Female","L2.M2.R2","Repetition",1,687
329,"Female","L3.M2.R3","partial rep",1,1047
329,"Female","L1.M2.R4","Ascending",1,642
329,"Female","L4.M4.R4","Repetition",1,809
329,"Female","L2.M3.R4","Ascending",1,1020
329,"Female","L3.M2.R1","Descending",1,855
329,"Female","L1.M3.R4","Ascending",1,728
329,"Female","L1.M2.R3","Ascending",1,794
329,"Female","L4.M4.R4","Repetition",1,773
329,"Female","L3.M3.R3","Repetition",1,821
329,"Female","L3.M4.R2","Non Order",1,1793
329,"Female","L1.M1.R1","Repetition",1,988
329,"Female","L4.M4.R4","Repetition",1,810
329,"Female","L1.M2.R3","Ascending",1,602
329,"Female","L4.M3.R1","Descending",0,936
329,"Female","L2.M2.R3","partial rep",0,1049
329,"Female","L2.M3.R4","Ascending",1,1183
329,"Female","L1.M4.R1","partial rep",0,675
329,"Female","L4.M3.R2","Descending",1,1534
329,"Female","L1.M2.R3","Ascending",1,742
329,"Female","L4.M2.R1","Descending",1,648
329,"Female","L1.M2.R4","Ascending",1,1008
329,"Female","L3.M3.R4","partial rep",1,747
329,"Female","L1.M2.R3","Ascending",1,1380
329,"Female","L3.M3.R3","Repetition",1,706
329,"Female","L3.M1.R1","partial rep",1,675
329,"Female","L4.M3.R1","Descending",1,1113
329,"Female","L1.M2.R4","Ascending",1,1055
329,"Female","L1.M1.R1","Repetition",1,731
329,"Female","L3.M2.R1","Descending",1,775
329,"Female","L3.M2.R1","Descending",1,871
329,"Female","L1.M2.R4","Ascending",1,1069
329,"Female","L1.M2.R3","Ascending",1,954
329,"Female","L4.M4.R1","partial rep",1,859
329,"Female","L3.M2.R1","Descending",1,1093
329,"Female","L2.M1.R2","partial rep",1,879
329,"Female","L3.M2.R1","Descending",1,860
329,"Female","L4.M2.R3","Non Order",1,1189
329,"Female","L1.M2.R4","Ascending",1,866
329,"Female","L4.M3.R2","Descending",1,1238
329,"Female","L3.M2.R1","Descending",1,1029
329,"Female","L4.M2.R1","Descending",1,779
329,"Female","L4.M3.R2","Descending",1,1182
329,"Female","L2.M2.R2","Repetition",1,764
329,"Female","L1.M3.R2","Non Order",1,790
329,"Female","L1.M1.R1","Repetition",1,622
329,"Female","L3.M4.R1","Non Order",1,954
329,"Female","L2.M2.R2","Repetition",1,578
329,"Female","L3.M1.R2","Non Order",1,824
329,"Female","L2.M4.R1","Non Order",1,658
329,"Female","L2.M1.R3","Non Order",1,815
329,"Female","L2.M4.R1","Non Order",1,712
329,"Female","L2.M2.R2","Repetition",1,669
329,"Female","L2.M4.R3","Non Order",1,664
329,"Female","L4.M2.R1","Descending",1,748
329,"Female","L3.M1.R2","Non Order",1,767
329,"Female","L2.M3.R4","Ascending",1,656
329,"Female","L4.M1.R3","Non Order",1,937
329,"Female","L3.M3.R3","Repetition",1,800
329,"Female","L1.M3.R4","Ascending",1,975
329,"Female","L4.M3.R2","Descending",1,950
329,"Female","L4.M1.R2","Non Order",1,837
329,"Female","L4.M4.R4","Repetition",1,873
329,"Female","L1.M2.R3","Ascending",1,670
329,"Female","L2.M1.R4","Non Order",1,811
329,"Female","L2.M3.R4","Ascending",1,1031
329,"Female","L4.M2.R3","Non Order",1,975
329,"Female","L4.M3.R2","Descending",1,1374
329,"Female","L4.M3.R2","Descending",1,824
329,"Female","L4.M2.R3","Non Order",1,968
329,"Female","L1.M1.R1","Repetition",1,529
329,"Female","L4.M4.R1","partial rep",1,871
329,"Female","L2.M3.R4","Ascending",1,1073
329,"Female","L4.M3.R2","Descending",1,939
329,"Female","L4.M3.R2","Descending",0,722
329,"Female","L3.M3.R3","Repetition",1,826
329,"Female","L3.M4.R2","Non Order",1,819
329,"Female","L3.M1.R4","Non Order",1,826
329,"Female","L4.M3.R2","Descending",1,740
329,"Female","L1.M2.R3","Ascending",1,586
329,"Female","L4.M2.R1","Descending",1,854
329,"Female","L1.M2.R3","Ascending",1,748
329,"Female","L4.M2.R1","Descending",1,648
329,"Female","L1.M4.R1","partial rep",0,602
329,"Female","L2.M2.R2","Repetition",1,688
329,"Female","L2.M2.R2","Repetition",1,556
329,"Female","L1.M2.R4","Ascending",1,602
329,"Female","L3.M2.R1","Descending",1,868
329,"Female","L2.M4.R3","Non Order",1,736
329,"Female","L3.M3.R3","Repetition",1,826
329,"Female","L1.M3.R4","Ascending",1,768
329,"Female","L4.M4.R4","Repetition",1,925
329,"Female","L4.M4.R4","Repetition",1,662
329,"Female","L3.M4.R1","Non Order",1,762
329,"Female","L4.M4.R4","Repetition",0,763
329,"Female","L1.M1.R1","Repetition",1,567
329,"Female","L1.M3.R2","Non Order",1,770
329,"Female","L1.M4.R3","Non Order",1,911
329,"Female","L4.M3.R2","Descending",1,965
329,"Female","L4.M1.R2","Non Order",1,728
329,"Female","L3.M2.R1","Descending",1,670
329,"Female","L3.M1.R1","partial rep",0,733
329,"Female","L1.M2.R4","Ascending",1,645
329,"Female","L2.M2.R2","Repetition",1,660
329,"Female","L4.M4.R4","Repetition",1,719
329,"Female","L1.M3.R4","Ascending",1,589
329,"Female","L2.M1.R3","Non Order",1,1080
329,"Female","L3.M2.R1","Descending",1,794
329,"Female","L1.M3.R2","Non Order",1,780
329,"Female","L3.M3.R3","Repetition",1,828
329,"Female","L2.M1.R4","Non Order",1,733
329,"Female","L4.M1.R3","Non Order",1,878
329,"Female","L4.M4.R4","Repetition",1,932
329,"Female","L1.M3.R4","Ascending",1,699
329,"Female","L2.M2.R2","Repetition",1,643
329,"Female","L1.M1.R1","Repetition",1,572
329,"Female","L3.M2.R1","Descending",1,596
329,"Female","L1.M2.R4","Ascending",1,713
329,"Female","L3.M2.R1","Descending",1,673
329,"Female","L1.M2.R3","Ascending",1,741
329,"Female","L1.M1.R1","Repetition",1,533
329,"Female","L4.M2.R3","Non Order",1,580
329,"Female","L4.M3.R1","Descending",0,747
329,"Female","L2.M3.R4","Ascending",1,976
329,"Female","L4.M4.R4","Repetition",1,841
329,"Female","L1.M2.R4","Ascending",1,844
329,"Female","L2.M1.R2","partial rep",1,983
329,"Female","L3.M2.R4","Non Order",0,1015
329,"Female","L4.M1.R2","Non Order",1,777
329,"Female","L3.M4.R1","Non Order",1,782
329,"Female","L4.M3.R2","Descending",1,1045
329,"Female","L1.M3.R4","Ascending",1,861
329,"Female","L2.M2.R2","Repetition",1,676
329,"Female","L2.M3.R1","Non Order",1,641
329,"Female","L1.M2.R3","Ascending",1,685
329,"Female","L3.M3.R3","Repetition",1,782
329,"Female","L3.M1.R2","Non Order",1,1016
329,"Female","L2.M4.R4","partial rep",0,728
329,"Female","L4.M3.R2","Descending",1,1203
329,"Female","L2.M3.R4","Ascending",1,1028
329,"Female","L2.M4.R3","Non Order",1,802
329,"Female","L2.M3.R4","Ascending",1,1069
329,"Female","L1.M2.R3","Ascending",1,768
329,"Female","L1.M2.R3","Ascending",1,778
329,"Female","L1.M3.R4","Ascending",1,877
329,"Female","L3.M3.R3","Repetition",1,831
329,"Female","L1.M3.R4","Ascending",1,687
329,"Female","L4.M2.R1","Descending",1,697
329,"Female","L4.M3.R1","Descending",1,964
329,"Female","L4.M4.R4","Repetition",1,934
329,"Female","L1.M3.R4","Ascending",1,686
329,"Female","L3.M2.R1","Descending",1,711
329,"Female","L4.M4.R4","Repetition",1,917
329,"Female","L4.M3.R1","Descending",1,706
329,"Female","L4.M4.R4","Repetition",1,920
329,"Female","L1.M1.R1","Repetition",1,573
329,"Female","L1.M3.R3","partial rep",0,593
329,"Female","L1.M1.R1","Repetition",1,506
329,"Female","L2.M2.R2","Repetition",1,782
329,"Female","L3.M3.R3","Repetition",1,893
329,"Female","L1.M1.R1","Repetition",1,503
329,"Female","L3.M2.R1","Descending",1,779
329,"Female","L4.M3.R1","Descending",1,797
329,"Female","L4.M4.R4","Repetition",1,727
329,"Female","L2.M3.R4","Ascending",1,760
329,"Female","L3.M1.R2","Non Order",1,929
329,"Female","L1.M4.R3","Non Order",1,875
329,"Female","L2.M2.R2","Repetition",1,679
329,"Female","L2.M1.R4","Non Order",1,662
329,"Female","L1.M2.R4","Ascending",1,651
329,"Female","L4.M3.R1","Descending",1,686
329,"Female","L4.M4.R4","Repetition",1,702
329,"Female","L4.M2.R1","Descending",1,703
329,"Female","L4.M3.R2","Descending",1,820
329,"Female","L2.M3.R4","Ascending",1,694
329,"Female","L3.M1.R4","Non Order",1,961
329,"Female","L3.M3.R3","Repetition",1,885
329,"Female","L2.M2.R2","Repetition",1,836
329,"Female","L2.M1.R3","Non Order",1,795
329,"Female","L1.M1.R1","Repetition",1,523
329,"Female","L4.M3.R1","Descending",1,675
329,"Female","L3.M2.R4","Non Order",1,1000
329,"Female","L2.M2.R2","Repetition",1,591
329,"Female","L3.M3.R3","Repetition",1,789
329,"Female","L4.M2.R2","partial rep",1,1002
329,"Female","L2.M4.R1","Non Order",1,908
329,"Female","L1.M1.R1","Repetition",1,565
329,"Female","L2.M4.R1","Non Order",1,930
329,"Female","L2.M2.R2","Repetition",1,566
329,"Female","L3.M2.R1","Descending",1,741
329,"Female","L1.M3.R4","Ascending",1,670
329,"Female","L2.M3.R4","Ascending",1,750
329,"Female","L4.M3.R1","Descending",1,788
329,"Female","L1.M4.R2","Non Order",1,656
329,"Female","L4.M2.R1","Descending",1,497
329,"Female","L1.M2.R3","Ascending",1,1284
329,"Female","L1.M2.R4","Ascending",1,529
329,"Female","L1.M2.R3","Ascending",1,768
329,"Female","L1.M1.R2","partial rep",1,944
329,"Female","L3.M3.R4","partial rep",0,601
329,"Female","L4.M2.R1","Descending",1,928
329,"Female","L2.M2.R3","partial rep",1,1085
329,"Female","L2.M3.R4","Ascending",1,1512
329,"Female","L1.M1.R1","Repetition",1,543
329,"Female","L3.M3.R3","Repetition",1,841
329,"Female","L3.M4.R2","Non Order",1,1544
329,"Female","L2.M2.R2","Repetition",1,722
329,"Female","L3.M3.R3","Repetition",1,1012
329,"Female","L3.M3.R3","Repetition",1,1126
329,"Female","L4.M1.R3","Non Order",1,863
329,"Female","L4.M2.R1","Descending",1,799
329,"Female","L1.M2.R4","Ascending",1,773
329,"Female","L2.M3.R1","Non Order",1,745
329,"Female","L2.M2.R2","Repetition",1,632
329,"Female","L4.M4.R4","Repetition",1,751
329,"Female","L1.M1.R1","Repetition",1,583
329,"Female","L1.M4.R2","Non Order",1,761
329,"Female","L1.M1.R1","Repetition",1,544
329,"Female","L3.M3.R3","Repetition",1,633
329,"Female","L4.M2.R1","Descending",1,744
329,"Female","L4.M3.R1","Descending",1,784
329,"Female","L4.M3.R4","partial rep",0,927
329,"Female","L3.M2.R3","partial rep",1,1070
329,"Female","L1.M2.R4","Ascending",1,980
331,"Female","L2.M3.R1","Non Order",1,1088
331,"Female","L3.M1.R2","Non Order",1,1922
331,"Female","L1.M4.R1","partial rep",1,1029
331,"Female","L4.M2.R1","Descending",1,1101
331,"Female","L2.M2.R2","Repetition",1,803
331,"Female","L2.M2.R2","Repetition",1,640
331,"Female","L4.M4.R4","Repetition",1,1657
331,"Female","L3.M3.R3","Repetition",1,1298
331,"Female","L3.M3.R3","Repetition",1,781
331,"Female","L4.M2.R3","Non Order",1,1329
331,"Female","L3.M2.R1","Descending",1,1405
331,"Female","L1.M3.R4","Ascending",1,1045
331,"Female","L3.M3.R3","Repetition",1,1071
331,"Female","L2.M1.R3","Non Order",1,1132
331,"Female","L3.M3.R3","Repetition",1,864
331,"Female","L1.M2.R3","Ascending",1,882
331,"Female","L1.M2.R4","Ascending",1,758
331,"Female","L1.M3.R4","Ascending",1,666
331,"Female","L1.M1.R1","Repetition",1,596
331,"Female","L3.M4.R1","Non Order",1,946
331,"Female","L1.M3.R3","partial rep",1,784
331,"Female","L1.M3.R4","Ascending",1,847
331,"Female","L4.M2.R1","Descending",1,808
331,"Female","L1.M2.R4","Ascending",1,981
331,"Female","L1.M4.R2","Non Order",1,1045
331,"Female","L4.M3.R1","Descending",1,860
331,"Female","L1.M4.R2","Non Order",1,686
331,"Female","L1.M1.R1","Repetition",1,588
331,"Female","L4.M4.R4","Repetition",1,1368
331,"Female","L1.M2.R4","Ascending",1,853
331,"Female","L1.M2.R3","Ascending",1,867
331,"Female","L4.M1.R3","Non Order",1,1052
331,"Female","L1.M3.R4","Ascending",1,813
331,"Female","L2.M3.R4","Ascending",1,1026
331,"Female","L4.M2.R1","Descending",1,701
331,"Female","L1.M1.R1","Repetition",1,489
331,"Female","L3.M4.R2","Non Order",1,654
331,"Female","L2.M2.R2","Repetition",1,673
331,"Female","L2.M3.R4","Ascending",1,693
331,"Female","L4.M3.R1","Descending",1,618
331,"Female","L4.M1.R2","Non Order",1,740
331,"Female","L2.M1.R3","Non Order",1,896
331,"Female","L1.M1.R1","Repetition",1,576
331,"Female","L2.M3.R4","Ascending",1,564
331,"Female","L1.M3.R4","Ascending",1,696
331,"Female","L4.M3.R2","Descending",1,1054
331,"Female","L2.M3.R4","Ascending",1,900
331,"Female","L1.M2.R3","Ascending",1,655
331,"Female","L4.M3.R1","Descending",1,929
331,"Female","L1.M2.R4","Ascending",1,683
331,"Female","L2.M2.R3","partial rep",1,837
